7367
23915
25223
24040
23844
52278
26922
24233
27082
25219
7287
27185
24156
23867
24185
4577
25167
57238
24240
7314
25423
24060
23835
25385
54567
24141
25327
7340
27145
25349
24058
26997
52267
25196
24223
7349
26931
25123
7215
24042
27402
7288
67976
43014
26920
24143
7454
25381
25460
27414
25217
52271
7468
25366
7221
27059
24047
25417
25214
25392
4573
25142
52275
23841
25253
7418
27104
23824
25401
20968
25249
25557
23818
24733
7407
25228
25146
25173
57227
7455
3100
25369
7342
25125
23910
27166
27026
7331
24059
23909
26739
23854
23949
27415
51620
29032
23912
25251
25347
23906
25245
25377
7312
7376
25393
23817
24224
23913
25501
52206
23855
23947
26871
27105
27123
25328
26888
54777
29079
25716
27858
7286
24139
54433
4094
25391
27294
25259
24294
23834
25521
7216
4580
24039
25602
23951
7219
25279
62791
26876
4578
24068
27108
7285
24050
7266
27332
24232
25192
25231
27088
25321
24272
25696
27399
25559
27218
7271
27596
25636
26877
49965
7315
25561
7332
38585
25121
7316
25124
24099
2090
52270
27171
24226
25362
24028
4576
7383
25225
24229
25246
23864
24049
23816
57248
25137
25543
56202
7483
25397
7327
25346
23843
7328
43009
23981
25262
27734
7419
23850
52276
25218
25421
25606
12407
25399
52238
25376
23873
25380
24273
25162
25517
7329
25273
24231
24051
24183
23878
24041
23838
24032
25236
4575
27092
25298
52269
27582
23825
25131
25237
26921
25368
7272
27302
25160
27330
24048
24228
26161
24110
24162
7408
27331
23863
7375
27329
26886
25414
24137
23849
23908
23877
25297
25263
25271
25374
27291
24239
7313
30460
24170
7273
25365
26904
25187
56291
54494
24138
25350
27636
25280
25202
25360
25260
4579
24027
23914
24264
23950
7484
24052
25289
25134
25229
24142
7209
27328
24327
24234
38580
26737
25329
23827
24178
27023
7218
27686
24184
24075
7290
25250
23945
25169
25314
23982
24113
26979
27207
27016
25226
24169
25649
23865
25168
24144
24225
52200
27172
25252
25498
26746
12479
23840
23911
7220
26887
27122
7217
25286
24114
25352
52199
27753
7330
7458
25402
25195
24230
25324
27087
25422
23907
7341
25323
27398
27119
27017
25161
26970
24111
25147
23585
7260
24021
54784
23814
7289
24227
27403
25243
25431
24316
25375
52280
25194
4572
26873
24029
7317
24112
43010
25348
30465
27459
54756
24154
25558
24136
24079
25315
26729
24193
30544
24004
7420
24038
7270
23822
26748
23876
7406
24106
23962
24295
25287
26872
25242
27216
7456
25284
23833
57278
25288
27581
25128
24098
27263
7337
27107
27292
23948
28714
27217
26932
24037
7457
25379
25247
25248
4574
12408
23842
51828
54670
25332
25367
52323
26738
23983
27768
54820
27184
27060
52205
25130
25471
23823
24422
27148
23938
27165
23839
27204
